X_mm,Y_mm,Z_um
9.041096,0.821918,456.094314
9.223744,0.821918,456.254869
9.406393,0.821918,456.416864
9.589041,0.821918,456.580295
9.771689,0.821918,456.745156
9.954338,0.821918,456.911438
10.136986,0.821918,457.079134
10.319635,0.821918,457.248235
10.502283,0.821918,457.418728
10.684932,0.821918,457.590604
10.867580,0.821918,457.763849
11.050228,0.821918,457.938449
11.232877,0.821918,458.114392
11.415525,0.821918,458.291662
11.598174,0.821918,458.470245
11.780822,0.821918,458.650126
11.963470,0.821918,458.831290
12.146119,0.821918,459.013721
12.328767,0.821918,459.197405
12.511416,0.821918,459.382327
12.694064,0.821918,459.568472
12.876712,0.821918,459.755828
13.059361,0.821918,459.944380
13.242009,0.821918,460.134117
13.424658,0.821918,460.325026
13.607306,0.821918,460.517096
13.789954,0.821918,460.710318
13.972603,0.821918,460.904683
14.155251,0.821918,461.100182
14.337900,0.821918,461.296808
14.520548,0.821918,461.494554
14.703196,0.821918,461.693416
14.885845,0.821918,461.893389
15.068493,0.821918,462.094469
15.251142,0.821918,462.296655
15.433790,0.821918,462.499943
15.616438,0.821918,462.704334
15.799087,0.821918,462.909827
15.981735,0.821918,463.116422
16.164384,0.821918,463.324121
16.347032,0.821918,463.532925
16.529680,0.821918,463.742836
16.712329,0.821918,463.953857
16.894977,0.821918,464.165990
17.077626,0.821918,464.379239
17.260274,0.821918,464.593608
17.442922,0.821918,464.809100
17.625571,0.821918,465.025718
17.808219,0.821918,465.243468
17.990868,0.821918,465.462352
18.173516,0.821918,465.682375
18.356164,0.821918,465.903541
18.538813,0.821918,466.125853
18.721461,0.821918,466.349316
18.904110,0.821918,466.573934
19.086758,0.821918,466.799709
19.269406,0.821918,467.026645
19.452055,0.821918,467.254746
19.634703,0.821918,467.484015
19.817352,0.821918,467.714455
20.000000,0.821918,467.946068
-20.000000,1.004566,445.892964
-19.817352,1.004566,445.863799
-19.634703,1.004566,445.835966
-19.452055,1.004566,445.809477
-19.269406,1.004566,445.784344
-19.086758,1.004566,445.760578
-18.904110,1.004566,445.738194
-18.721461,1.004566,445.717204
-18.538813,1.004566,445.697623
-18.356164,1.004566,445.679465
-18.173516,1.004566,445.662745
-17.990868,1.004566,445.647479
-17.808219,1.004566,445.633683
-17.625571,1.004566,445.621372
-17.442922,1.004566,445.610563
-17.260274,1.004566,445.601272
-17.077626,1.004566,445.593515
-16.894977,1.004566,445.587308
-16.712329,1.004566,445.582667
-16.529680,1.004566,445.579607
-16.347032,1.004566,445.578144
-16.164384,1.004566,445.578290
-15.981735,1.004566,445.580060
-15.799087,1.004566,445.583465
-15.616438,1.004566,445.588516
-15.433790,1.004566,445.595224
-15.251142,1.004566,445.603595
-15.068493,1.004566,445.613637
-14.885845,1.004566,445.625354
-14.703196,1.004566,445.638747
-14.520548,1.004566,445.653818
-14.337900,1.004566,445.670563
-14.155251,1.004566,445.688977
-13.972603,1.004566,445.709053
-13.789954,1.004566,445.730780
-13.607306,1.004566,445.754144
-13.424658,1.004566,445.779128
-13.242009,1.004566,445.805714
-13.059361,1.004566,445.833877
-12.876712,1.004566,445.863592
-12.694064,1.004566,445.894828
-12.511416,1.004566,445.927553
-12.328767,1.004566,445.961731
-12.146119,1.004566,445.997323
-11.963470,1.004566,446.034286
-11.780822,1.004566,446.072576
-11.598174,1.004566,446.112145
-11.415525,1.004566,446.152942
-11.232877,1.004566,446.194916
-11.050228,1.004566,446.238012
-10.867580,1.004566,446.282173
-10.684932,1.004566,446.327343
-10.502283,1.004566,446.373461
-10.319635,1.004566,446.420470
-10.136986,1.004566,446.468309
-9.954338,1.004566,446.516919
-9.771689,1.004566,446.566240
-9.589041,1.004566,446.616214
-9.406393,1.004566,446.666784
-9.223744,1.004566,446.717894
-9.041096,1.004566,446.769491
-8.858447,1.004566,446.821524
-8.675799,1.004566,446.873946
-8.493151,1.004566,446.926710
-8.310502,1.004566,446.979777
-8.127854,1.004566,447.033109
-7.945205,1.004566,447.086672
-7.762557,1.004566,447.140438
-7.579909,1.004566,447.194383
-7.397260,1.004566,447.248488
-7.214612,1.004566,447.302739
-7.031963,1.004566,447.357127
-6.849315,1.004566,447.411649
-6.666667,1.004566,447.466306
-6.484018,1.004566,447.521104
-6.301370,1.004566,447.576057
-6.118721,1.004566,447.631181
-5.936073,1.004566,447.686498
-5.753425,1.004566,447.742035
-5.570776,1.004566,447.797823
-5.388128,1.004566,447.853898
-5.205479,1.004566,447.910300
-5.022831,1.004566,447.967071
-4.840183,1.004566,448.024258
-4.657534,1.004566,448.081911
-4.474886,1.004566,448.140082
-4.292237,1.004566,448.198825
-4.109589,1.004566,448.258195
-3.926941,1.004566,448.318251
-3.744292,1.004566,448.379050
-3.561644,1.004566,448.440651
-3.378995,1.004566,448.503113
-3.196347,1.004566,448.566493
-3.013699,1.004566,448.630851
-2.831050,1.004566,448.696242
-2.648402,1.004566,448.762721
-2.465753,1.004566,448.830343
-2.283105,1.004566,448.899158
-2.100457,1.004566,448.969215
-1.917808,1.004566,449.040562
-1.735160,1.004566,449.113241
-1.552511,1.004566,449.187293
-1.369863,1.004566,449.262756
-1.187215,1.004566,449.339665
-1.004566,1.004566,449.418050
-0.821918,1.004566,449.497939
-0.639269,1.004566,449.579357
-0.456621,1.004566,449.662323
-0.273973,1.004566,449.746857
-0.091324,1.004566,449.832972
0.091324,1.004566,449.920679
0.273973,1.004566,450.009986
0.456621,1.004566,450.100899
0.639269,1.004566,450.193419
0.821918,1.004566,450.287548
1.004566,1.004566,450.383281
1.187215,1.004566,450.480615
1.369863,1.004566,450.579543
1.552511,1.004566,450.680056
1.735160,1.004566,450.782144
1.917808,1.004566,450.885797
2.100457,1.004566,450.991001
2.283105,1.004566,451.097744
2.465753,1.004566,451.206013
2.648402,1.004566,451.315793
2.831050,1.004566,451.427070
3.013699,1.004566,451.539831
3.196347,1.004566,451.654062
3.378995,1.004566,451.769748
3.561644,1.004566,451.886879
3.744292,1.004566,452.005441
3.926941,1.004566,452.125424
4.109589,1.004566,452.246818
4.292237,1.004566,452.369613
4.474886,1.004566,452.493802
4.657534,1.004566,452.619379
4.840183,1.004566,452.746337
5.022831,1.004566,452.874673
5.205479,1.004566,453.004383
5.388128,1.004566,453.135466
5.570776,1.004566,453.267922
5.753425,1.004566,453.401750
5.936073,1.004566,453.536952
6.118721,1.004566,453.673531
6.301370,1.004566,453.811489
6.484018,1.004566,453.950830
6.666667,1.004566,454.091558
6.849315,1.004566,454.233679
7.031963,1.004566,454.377196
7.214612,1.004566,454.522115
7.397260,1.004566,454.668440
7.579909,1.004566,454.816176
7.762557,1.004566,454.965328
7.945205,1.004566,455.115899
8.127854,1.004566,455.267893
8.310502,1.004566,455.421312
8.493151,1.004566,455.576157
8.675799,1.004566,455.732430
8.858447,1.004566,455.890131
9.041096,1.004566,456.049257
9.223744,1.004566,456.209807
9.406393,1.004566,456.371777
9.589041,1.004566,456.535162
9.771689,1.004566,456.699958
9.954338,1.004566,456.866156
10.136986,1.004566,457.033749
10.319635,1.004566,457.202729
10.502283,1.004566,457.373084
10.684932,1.004566,457.544806
10.867580,1.004566,457.717881
11.050228,1.004566,457.892298
11.232877,1.004566,458.068045
11.415525,1.004566,458.245108
11.598174,1.004566,458.423473
11.780822,1.004566,458.603128
11.963470,1.004566,458.784058
12.146119,1.004566,458.966250
12.328767,1.004566,459.149689
12.511416,1.004566,459.334363
12.694064,1.004566,459.520259
12.876712,1.004566,459.707365
13.059361,1.004566,459.895667
13.242009,1.004566,460.085156
13.424658,1.004566,460.275820
13.607306,1.004566,460.467649
13.789954,1.004566,460.660634
13.972603,1.004566,460.854768
14.155251,1.004566,461.050043
14.337900,1.004566,461.246451
14.520548,1.004566,461.443988
14.703196,1.004566,461.642648
14.885845,1.004566,461.842428
15.068493,1.004566,462.043325
15.251142,1.004566,462.245335
15.433790,1.004566,462.448459
15.616438,1.004566,462.652693
15.799087,1.004566,462.858040
15.981735,1.004566,463.064498
16.164384,1.004566,463.272068
16.347032,1.004566,463.480753
16.529680,1.004566,463.690555
16.712329,1.004566,463.901474
16.894977,1.004566,464.113515
17.077626,1.004566,464.326680
17.260274,1.004566,464.540971
17.442922,1.004566,464.756394
17.625571,1.004566,464.972950
17.808219,1.004566,465.190644
17.990868,1.004566,465.409479
18.173516,1.004566,465.629458
18.356164,1.004566,465.850586
18.538813,1.004566,466.072866
18.721461,1.004566,466.296301
18.904110,1.004566,466.520895
19.086758,1.004566,466.746651
19.269406,1.004566,466.973571
19.452055,1.004566,467.201660
19.634703,1.004566,467.430920
19.817352,1.004566,467.661354
20.000000,1.004566,467.892963
-20.000000,1.187215,445.836730
-19.817352,1.187215,445.807641
-19.634703,1.187215,445.779890
-19.452055,1.187215,445.753490
-19.269406,1.187215,445.728452
-19.086758,1.187215,445.704790
-18.904110,1.187215,445.682517
-18.721461,1.187215,445.661647
-18.538813,1.187215,445.642195
-18.356164,1.187215,445.624177
-18.173516,1.187215,445.607607
-17.990868,1.187215,445.592503
-17.808219,1.187215,445.578881
-17.625571,1.187215,445.566757
-17.442922,1.187215,445.556148
-17.260274,1.187215,445.547071
-17.077626,1.187215,445.539544
-16.894977,1.187215,445.533583
-16.712329,1.187215,445.529204
-16.529680,1.187215,445.526423
-16.347032,1.187215,445.525256
-16.164384,1.187215,445.525718
-15.981735,1.187215,445.527823
-15.799087,1.187215,445.531582
-15.616438,1.187215,445.537008
-15.433790,1.187215,445.544111
-15.251142,1.187215,445.552898
-15.068493,1.187215,445.563377
-14.885845,1.187215,445.575553
-14.703196,1.187215,445.589426
-14.520548,1.187215,445.604998
-14.337900,1.187215,445.622266
-14.155251,1.187215,445.641225
-13.972603,1.187215,445.661866
-13.789954,1.187215,445.684178
-13.607306,1.187215,445.708147
-13.424658,1.187215,445.733756
-13.242009,1.187215,445.760984
-13.059361,1.187215,445.789807
-12.876712,1.187215,445.820196
-12.694064,1.187215,445.852122
-12.511416,1.187215,445.885550
-12.328767,1.187215,445.920442
-12.146119,1.187215,445.956758
-11.963470,1.187215,445.994452
-11.780822,1.187215,446.033479
-11.598174,1.187215,446.073789
-11.415525,1.187215,446.115328
-11.232877,1.187215,446.158043
-11.050228,1.187215,446.201876
-10.867580,1.187215,446.246768
-10.684932,1.187215,446.292660
-10.502283,1.187215,446.339489
-10.319635,1.187215,446.387195
-10.136986,1.187215,446.435714
-9.954338,1.187215,446.484984
-9.771689,1.187215,446.534944
-9.589041,1.187215,446.585532
-9.406393,1.187215,446.636688
-9.223744,1.187215,446.688355
-9.041096,1.187215,446.740476
-8.858447,1.187215,446.792999
-8.675799,1.187215,446.845873
-8.493151,1.187215,446.899052
-8.310502,1.187215,446.952492
-8.127854,1.187215,447.006155
-7.945205,1.187215,447.060005
-7.762557,1.187215,447.114014
-7.579909,1.187215,447.168155
-7.397260,1.187215,447.222409
-7.214612,1.187215,447.276761
-7.031963,1.187215,447.331203
-6.849315,1.187215,447.385729
-6.666667,1.187215,447.440343
-6.484018,1.187215,447.495051
-6.301370,1.187215,447.549866
-6.118721,1.187215,447.604805
-5.936073,1.187215,447.659892
-5.753425,1.187215,447.715154
-5.570776,1.187215,447.770626
-5.388128,1.187215,447.826343
-5.205479,1.187215,447.882347
-5.022831,1.187215,447.938684
-4.840183,1.187215,447.995402
-4.657534,1.187215,448.052552
-4.474886,1.187215,448.110190
-4.292237,1.187215,448.168372
-4.109589,1.187215,448.227157
-3.926941,1.187215,448.286605
-3.744292,1.187215,448.346776
-3.561644,1.187215,448.407731
-3.378995,1.187215,448.469534
-3.196347,1.187215,448.532244
-3.013699,1.187215,448.595922
-2.831050,1.187215,448.660628
-2.648402,1.187215,448.726419
-2.465753,1.187215,448.793352
-2.283105,1.187215,448.861480
-2.100457,1.187215,448.930856
-1.917808,1.187215,449.001527
-1.735160,1.187215,449.073541
-1.552511,1.187215,449.146939
-1.369863,1.187215,449.221762
-1.187215,1.187215,449.298045
-1.004566,1.187215,449.375823
-0.821918,1.187215,449.455123
-0.639269,1.187215,449.535973
-0.456621,1.187215,449.618393
-0.273973,1.187215,449.702404
-0.091324,1.187215,449.788020
0.091324,1.187215,449.875254
0.273973,1.187215,449.964115
0.456621,1.187215,450.054608
0.639269,1.187215,450.146737
0.821918,1.187215,450.240501
1.004566,1.187215,450.335900
1.187215,1.187215,450.432927
1.369863,1.187215,450.531577
1.552511,1.187215,450.631842
1.735160,1.187215,450.733710
1.917808,1.187215,450.837172
2.100457,1.187215,450.942214
2.283105,1.187215,451.048822
2.465753,1.187215,451.156983
2.648402,1.187215,451.266683
2.831050,1.187215,451.377906
3.013699,1.187215,451.490638
3.196347,1.187215,451.604864
3.378995,1.187215,451.720569
3.561644,1.187215,451.837741
3.744292,1.187215,451.956365
3.926941,1.187215,452.076431
4.109589,1.187215,452.197925
4.292237,1.187215,452.320839
4.474886,1.187215,452.445162
4.657534,1.187215,452.570887
4.840183,1.187215,452.698007
5.022831,1.187215,452.826515
5.205479,1.187215,452.956407
5.388128,1.187215,453.087680
5.570776,1.187215,453.220331
5.753425,1.187215,453.354358
5.936073,1.187215,453.489763
6.118721,1.187215,453.626544
6.301370,1.187215,453.764704
6.484018,1.187215,453.904244
6.666667,1.187215,454.045167
6.849315,1.187215,454.187475
7.031963,1.187215,454.331173
7.214612,1.187215,454.476263
7.397260,1.187215,454.622748
7.579909,1.187215,454.770633
7.762557,1.187215,454.919921
7.945205,1.187215,455.070613
8.127854,1.187215,455.222712
8.310502,1.187215,455.376220
8.493151,1.187215,455.531137
8.675799,1.187215,455.687465
8.858447,1.187215,455.845201
9.041096,1.187215,456.004346
9.223744,1.187215,456.164895
9.406393,1.187215,456.326846
9.589041,1.187215,456.490194
9.771689,1.187215,456.654933
9.954338,1.187215,456.821058
10.136986,1.187215,456.988560
10.319635,1.187215,457.157432
10.502283,1.187215,457.327665
10.684932,1.187215,457.499248
10.867580,1.187215,457.672171
11.050228,1.187215,457.846424
11.232877,1.187215,458.021994
11.415525,1.187215,458.198870
11.598174,1.187215,458.377039
11.780822,1.187215,458.556489
11.963470,1.187215,458.737207
12.146119,1.187215,458.919182
12.328767,1.187215,459.102400
12.511416,1.187215,459.286850
12.694064,1.187215,459.472520
12.876712,1.187215,459.659398
13.059361,1.187215,459.847475
13.242009,1.187215,460.036739
13.424658,1.187215,460.227181
13.607306,1.187215,460.418792
13.789954,1.187215,460.611563
13.972603,1.187215,460.805488
14.155251,1.187215,461.000560
14.337900,1.187215,461.196772
14.520548,1.187215,461.394120
14.703196,1.187215,461.592598
14.885845,1.187215,461.792205
15.068493,1.187215,461.992936
15.251142,1.187215,462.194790
15.433790,1.187215,462.397765
15.616438,1.187215,462.601860
15.799087,1.187215,462.807075
15.981735,1.187215,463.013411
16.164384,1.187215,463.220868
16.347032,1.187215,463.429448
16.529680,1.187215,463.639152
16.712329,1.187215,463.849983
16.894977,1.187215,464.061943
17.077626,1.187215,464.275034
17.260274,1.187215,464.489260
17.442922,1.187215,464.704622
17.625571,1.187215,464.921126
17.808219,1.187215,465.138773
17.990868,1.187215,465.357567
18.173516,1.187215,465.577511
18.356164,1.187215,465.798608
18.538813,1.187215,466.020862
18.721461,1.187215,466.244276
18.904110,1.187215,466.468853
19.086758,1.187215,466.694596
19.269406,1.187215,466.921507
19.452055,1.187215,467.149589
19.634703,1.187215,467.378846
19.817352,1.187215,467.609278
20.000000,1.187215,467.840889
-20.000000,1.369863,445.780791
-19.817352,1.369863,445.751782
-19.634703,1.369863,445.724118
-19.452055,1.369863,445.697810
-19.269406,1.369863,445.672871
-19.086758,1.369863,445.649316
-18.904110,1.369863,445.627158
-18.721461,1.369863,445.606412
-18.538813,1.369863,445.587094
-18.356164,1.369863,445.569219
-18.173516,1.369863,445.552804
-17.990868,1.369863,445.537866
-17.808219,1.369863,445.524422
-17.625571,1.369863,445.512489
-17.442922,1.369863,445.502085
-17.260274,1.369863,445.493227
-17.077626,1.369863,445.485934
-16.894977,1.369863,445.480223
-16.712329,1.369863,445.476111
-16.529680,1.369863,445.473614
-16.347032,1.369863,445.472749
-16.164384,1.369863,445.473532
-15.981735,1.369863,445.475976
-15.799087,1.369863,445.480095
-15.616438,1.369863,445.485901
-15.433790,1.369863,445.493404
-15.251142,1.369863,445.502613
-15.068493,1.369863,445.513535
-14.885845,1.369863,445.526175
-14.703196,1.369863,445.540535
-14.520548,1.369863,445.556615
-14.337900,1.369863,445.574412
-14.155251,1.369863,445.593921
-13.972603,1.369863,445.615133
-13.789954,1.369863,445.638037
-13.607306,1.369863,445.662619
-13.424658,1.369863,445.688859
-13.242009,1.369863,445.716735
-13.059361,1.369863,445.746224
-12.876712,1.369863,445.777296
-12.694064,1.369863,445.809918
-12.511416,1.369863,445.844056
-12.328767,1.369863,445.879669
-12.146119,1.369863,445.916716
-11.963470,1.369863,445.955149
-11.780822,1.369863,445.994921
-11.598174,1.369863,446.035978
-11.415525,1.369863,446.078267
-11.232877,1.369863,446.121730
-11.050228,1.369863,446.166307
-10.867580,1.369863,446.211938
-10.684932,1.369863,446.258559
-10.502283,1.369863,446.306107
-10.319635,1.369863,446.354516
-10.136986,1.369863,446.403723
-9.954338,1.369863,446.453661
-9.771689,1.369863,446.504265
-9.589041,1.369863,446.555473
-9.406393,1.369863,446.607223
-9.223744,1.369863,446.659452
-9.041096,1.369863,446.712104
-8.858447,1.369863,446.765123
-8.675799,1.369863,446.818455
-8.493151,1.369863,446.872054
-8.310502,1.369863,446.925873
-8.127854,1.369863,446.979872
-7.945205,1.369863,447.034014
-7.762557,1.369863,447.088270
-7.579909,1.369863,447.142611
-7.397260,1.369863,447.197018
-7.214612,1.369863,447.251476
-7.031963,1.369863,447.305974
-6.849315,1.369863,447.360509
-6.666667,1.369863,447.415083
-6.484018,1.369863,447.469702
-6.301370,1.369863,447.524381
-6.118721,1.369863,447.579138
-5.936073,1.369863,447.633997
-5.753425,1.369863,447.688988
-5.570776,1.369863,447.744143
-5.388128,1.369863,447.799504
-5.205479,1.369863,447.855112
-5.022831,1.369863,447.911015
-4.840183,1.369863,447.967264
-4.657534,1.369863,448.023912
-4.474886,1.369863,448.081018
-4.292237,1.369863,448.138639
-4.109589,1.369863,448.196838
-3.926941,1.369863,448.255677
-3.744292,1.369863,448.315219
-3.561644,1.369863,448.375529
-3.378995,1.369863,448.436672
-3.196347,1.369863,448.498710
-3.013699,1.369863,448.561708
-2.831050,1.369863,448.625727
-2.648402,1.369863,448.690829
-2.465753,1.369863,448.757072
-2.283105,1.369863,448.824512
-2.100457,1.369863,448.893204
-1.917808,1.369863,448.963199
-1.735160,1.369863,449.034544
-1.552511,1.369863,449.107286
-1.369863,1.369863,449.181466
-1.187215,1.369863,449.257122
-1.004566,1.369863,449.334289
-0.821918,1.369863,449.412998
-0.639269,1.369863,449.493276
-0.456621,1.369863,449.575147
-0.273973,1.369863,449.658632
-0.091324,1.369863,449.743746
0.091324,1.369863,449.830503
0.273973,1.369863,449.918912
0.456621,1.369863,450.008981
0.639269,1.369863,450.100712
0.821918,1.369863,450.194108
1.004566,1.369863,450.289165
1.187215,1.369863,450.385879
1.369863,1.369863,450.484245
1.552511,1.369863,450.584253
1.735160,1.369863,450.685894
1.917808,1.369863,450.789156
2.100457,1.369863,450.894026
2.283105,1.369863,451.000490
2.465753,1.369863,451.108534
2.648402,1.369863,451.218142
2.831050,1.369863,451.329300
3.013699,1.369863,451.441990
3.196347,1.369863,451.556199
3.378995,1.369863,451.671910
3.561644,1.369863,451.789109
3.744292,1.369863,451.907782
3.926941,1.369863,452.027915
4.109589,1.369863,452.149496
4.292237,1.369863,452.272513
4.474886,1.369863,452.396954
4.657534,1.369863,452.522812
4.840183,1.369863,452.650076
5.022831,1.369863,452.778740
5.205479,1.369863,452.908798
5.388128,1.369863,453.040244
5.570776,1.369863,453.173074
5.753425,1.369863,453.307286
5.936073,1.369863,453.442876
6.118721,1.369863,453.579845
6.301370,1.369863,453.718192
6.484018,1.369863,453.857917
6.666667,1.369863,453.999021
6.849315,1.369863,454.141505
7.031963,1.369863,454.285371
7.214612,1.369863,454.430622
7.397260,1.369863,454.577259
7.579909,1.369863,454.725284
7.762557,1.369863,454.874699
7.945205,1.369863,455.025506
8.127854,1.369863,455.177707
8.310502,1.369863,455.331301
8.493151,1.369863,455.486289
8.675799,1.369863,455.642671
8.858447,1.369863,455.800445
9.041096,1.369863,455.959610
9.223744,1.369863,456.120163
9.406393,1.369863,456.282101
9.589041,1.369863,456.445419
9.771689,1.369863,456.610111
9.954338,1.369863,456.776173
10.136986,1.369863,456.943596
10.319635,1.369863,457.112374
10.502283,1.369863,457.282498
10.684932,1.369863,457.453959
10.867580,1.369863,457.626747
11.050228,1.369863,457.800852
11.232877,1.369863,457.976264
11.415525,1.369863,458.152972
11.598174,1.369863,458.330965
11.780822,1.369863,458.510231
11.963470,1.369863,458.690760
12.146119,1.369863,458.872539
12.328767,1.369863,459.055558
12.511416,1.369863,459.239806
12.694064,1.369863,459.425273
12.876712,1.369863,459.611947
13.059361,1.369863,459.799820
13.242009,1.369863,459.988882
13.424658,1.369863,460.179124
13.607306,1.369863,460.370539
13.789954,1.369863,460.563118
13.972603,1.369863,460.756856
14.155251,1.369863,460.951745
14.337900,1.369863,461.147781
14.520548,1.369863,461.344960
14.703196,1.369863,461.543276
14.885845,1.369863,461.742727
15.068493,1.369863,461.943311
15.251142,1.369863,462.145025
15.433790,1.369863,462.347868
15.616438,1.369863,462.551840
15.799087,1.369863,462.756940
15.981735,1.369863,462.963168
16.164384,1.369863,463.170525
16.347032,1.369863,463.379013
16.529680,1.369863,463.588633
16.712329,1.369863,463.799387
16.894977,1.369863,464.011277
17.077626,1.369863,464.224306
17.260274,1.369863,464.438475
17.442922,1.369863,464.653788
17.625571,1.369863,464.870248
17.808219,1.369863,465.087856
17.990868,1.369863,465.306618
18.173516,1.369863,465.526534
18.356164,1.369863,465.747609
18.538813,1.369863,465.969844
18.721461,1.369863,466.193244
18.904110,1.369863,466.417810
19.086758,1.369863,466.643545
19.269406,1.369863,466.870452
19.452055,1.369863,467.098534
19.634703,1.369863,467.327792
19.817352,1.369863,467.558229
20.000000,1.369863,467.789846
-20.000000,1.552511,445.725147
-19.817352,1.552511,445.696222
-19.634703,1.552511,445.668647
-19.452055,1.552511,445.642435
-19.269406,1.552511,445.617599
-19.086758,1.552511,445.594155
-18.904110,1.552511,445.572116
-18.721461,1.552511,445.551498
-18.538813,1.552511,445.532317
-18.356164,1.552511,445.514589
-18.173516,1.552511,445.498332
-17.990868,1.552511,445.483564
-17.808219,1.552511,445.470301
-17.625571,1.552511,445.458563
-17.442922,1.552511,445.448367
-17.260274,1.552511,445.439733
-17.077626,1.552511,445.432678
-16.894977,1.552511,445.427221
-16.712329,1.552511,445.423379
-16.529680,1.552511,445.421171
-16.347032,1.552511,445.420612
-16.164384,1.552511,445.421719
-15.981735,1.552511,445.424507
-15.799087,1.552511,445.428990
-15.616438,1.552511,445.435180
-15.433790,1.552511,445.443088
-15.251142,1.552511,445.452723
-15.068493,1.552511,445.464092
-14.885845,1.552511,445.477201
-14.703196,1.552511,445.492051
-14.520548,1.552511,445.508643
-14.337900,1.552511,445.526974
-14.155251,1.552511,445.547039
-13.972603,1.552511,445.568827
-13.789954,1.552511,445.592328
-13.607306,1.552511,445.617526
-13.424658,1.552511,445.644402
-13.242009,1.552511,445.672932
-13.059361,1.552511,445.703092
-12.876712,1.552511,445.734851
-12.694064,1.552511,445.768175
-12.511416,1.552511,445.803028
-12.328767,1.552511,445.839367
-12.146119,1.552511,445.877150
-11.963470,1.552511,445.916327
-11.780822,1.552511,445.956848
-11.598174,1.552511,445.998658
-11.415525,1.552511,446.041701
-11.232877,1.552511,446.085917
-11.050228,1.552511,446.131244
-10.867580,1.552511,446.177618
-10.684932,1.552511,446.224974
-10.502283,1.552511,446.273245
-10.319635,1.552511,446.322364
-10.136986,1.552511,446.372262
-9.954338,1.552511,446.422873
-9.771689,1.552511,446.474128
-9.589041,1.552511,446.525961
-9.406393,1.552511,446.578308
-9.223744,1.552511,446.631105
-9.041096,1.552511,446.684291
-8.858447,1.552511,446.737810
-8.675799,1.552511,446.791606
-8.493151,1.552511,446.845629
-8.310502,1.552511,446.899831
-8.127854,1.552511,446.954170
-7.945205,1.552511,447.008609
-7.762557,1.552511,447.063115
-7.579909,1.552511,447.117660
-7.397260,1.552511,447.172224
-7.214612,1.552511,447.226791
-7.031963,1.552511,447.281349
-6.849315,1.552511,447.335896
-6.666667,1.552511,447.390433
-6.484018,1.552511,447.444967
-6.301370,1.552511,447.499514
-6.118721,1.552511,447.554091
-5.936073,1.552511,447.608725
-5.753425,1.552511,447.663446
-5.570776,1.552511,447.718289
-5.388128,1.552511,447.773295
-5.205479,1.552511,447.828509
-5.022831,1.552511,447.883980
-4.840183,1.552511,447.939762
-4.657534,1.552511,447.995911
-4.474886,1.552511,448.052486
-4.292237,1.552511,448.109548
-4.109589,1.552511,448.167163
-3.926941,1.552511,448.225395
-3.744292,1.552511,448.284310
-3.561644,1.552511,448.343976
-3.378995,1.552511,448.404459
-3.196347,1.552511,448.465828
-3.013699,1.552511,448.528146
-2.831050,1.552511,448.591481
-2.648402,1.552511,448.655894
-2.465753,1.552511,448.721447
-2.283105,1.552511,448.788200
-2.100457,1.552511,448.856209
-1.917808,1.552511,448.925527
-1.735160,1.552511,448.996205
-1.552511,1.552511,449.068291
-1.369863,1.552511,449.141828
-1.187215,1.552511,449.216856
-1.004566,1.552511,449.293413
-0.821918,1.552511,449.371529
-0.639269,1.552511,449.451235
-0.456621,1.552511,449.532556
-0.273973,1.552511,449.615512
-0.091324,1.552511,449.700122
0.091324,1.552511,449.786399
0.273973,1.552511,449.874355
0.456621,1.552511,449.963996
0.639269,1.552511,450.055327
0.821918,1.552511,450.148349
1.004566,1.552511,450.243061
1.187215,1.552511,450.339458
1.369863,1.552511,450.437534
1.552511,1.552511,450.537280
1.735160,1.552511,450.638687
1.917808,1.552511,450.741742
2.100457,1.552511,450.846433
2.283105,1.552511,450.952745
2.465753,1.552511,451.060662
2.648402,1.552511,451.170170
2.831050,1.552511,451.281251
3.013699,1.552511,451.393890
3.196347,1.552511,451.508071
3.378995,1.552511,451.623776
3.561644,1.552511,451.740990
3.744292,1.552511,451.859699
3.926941,1.552511,451.979886
4.109589,1.552511,452.101539
4.292237,1.552511,452.224644
4.474886,1.552511,452.349190
4.657534,1.552511,452.475165
4.840183,1.552511,452.602560
5.022831,1.552511,452.731365
5.205479,1.552511,452.861573
5.388128,1.552511,452.993177
5.570776,1.552511,453.126171
5.753425,1.552511,453.260552
5.936073,1.552511,453.396315
6.118721,1.552511,453.533457
6.301370,1.552511,453.671977
6.484018,1.552511,453.811874
6.666667,1.552511,453.953146
6.849315,1.552511,454.095795
7.031963,1.552511,454.239819
7.214612,1.552511,454.385221
7.397260,1.552511,454.532000
7.579909,1.552511,454.680157
7.762557,1.552511,454.829694
7.945205,1.552511,454.980611
8.127854,1.552511,455.132908
8.310502,1.552511,455.286585
8.493151,1.552511,455.441642
8.675799,1.552511,455.598079
8.858447,1.552511,455.755892
9.041096,1.552511,455.915082
9.223744,1.552511,456.075643
9.406393,1.552511,456.237573
9.589041,1.552511,456.400868
9.771689,1.552511,456.565523
9.954338,1.552511,456.731531
10.136986,1.552511,456.898887
10.319635,1.552511,457.067583
10.502283,1.552511,457.237612
10.684932,1.552511,457.408966
10.867580,1.552511,457.581635
11.050228,1.552511,457.755610
11.232877,1.552511,457.930882
11.415525,1.552511,458.107441
11.598174,1.552511,458.285277
11.780822,1.552511,458.464380
11.963470,1.552511,458.644739
12.146119,1.552511,458.826344
12.328767,1.552511,459.009185
12.511416,1.552511,459.193253
12.694064,1.552511,459.378538
12.876712,1.552511,459.565030
