X_mm,Y_mm,Z_um
13.789954,5.570776,465.087782
13.972603,5.570776,457.158062
14.155251,5.570776,460.980039
14.337900,5.570776,457.503592
14.520548,5.570776,457.034504
14.703196,5.570776,456.661938
14.885845,5.570776,458.719347
15.068493,5.570776,463.484986
15.251142,5.570776,455.541221
15.433790,5.570776,453.382836
15.616438,5.570776,463.953158
15.799087,5.570776,458.916841
15.981735,5.570776,457.551685
16.164384,5.570776,461.840050
16.347032,5.570776,460.498068
16.529680,5.570776,462.536789
16.712329,5.570776,457.240734
16.894977,5.570776,461.475004
17.077626,5.570776,460.347438
17.260274,5.570776,467.274245
17.442922,5.570776,461.306812
17.625571,5.570776,454.616900
17.808219,5.570776,469.155247
17.990868,5.570776,465.647646
18.173516,5.570776,459.248364
18.356164,5.570776,468.767317
18.538813,5.570776,456.816157
18.721461,5.570776,463.813391
18.904110,5.570776,459.450898
19.086758,5.570776,466.146456
19.269406,5.570776,470.614657
19.452055,5.570776,467.257944
19.634703,5.570776,461.002799
19.817352,5.570776,465.674883
20.000000,5.570776,466.890380
-20.000000,5.753425,445.627421
-19.817352,5.753425,448.520250
-19.634703,5.753425,452.813615
-19.452055,5.753425,441.652460
-19.269406,5.753425,445.626107
-19.086758,5.753425,445.701294
-18.904110,5.753425,444.773684
-18.721461,5.753425,445.753388
-18.538813,5.753425,445.133539
-18.356164,5.753425,444.121007
-18.173516,5.753425,443.150572
-17.990868,5.753425,441.744154
-17.808219,5.753425,443.510744
-17.625571,5.753425,447.036950
-17.442922,5.753425,442.566743
-17.260274,5.753425,442.382292
-17.077626,5.753425,440.658199
-16.894977,5.753425,442.312978
-16.712329,5.753425,450.189052
-16.529680,5.753425,448.127780
-16.347032,5.753425,438.874738
-16.164384,5.753425,440.508801
-15.981735,5.753425,442.621397
-15.799087,5.753425,436.230570
-15.616438,5.753425,450.046663
-15.433790,5.753425,452.299832
-15.251142,5.753425,441.184474
-15.068493,5.753425,442.707833
-14.885845,5.753425,448.830286
-14.703196,5.753425,441.287010
-14.520548,5.753425,440.467386
-14.337900,5.753425,441.593855
-14.155251,5.753425,446.686950
-13.972603,5.753425,441.697919
-13.789954,5.753425,440.555485
-13.607306,5.753425,445.693460
-13.424658,5.753425,447.402133
-13.242009,5.753425,440.014111
-13.059361,5.753425,448.093970
-12.876712,5.753425,442.866621
-12.694064,5.753425,444.392382
-12.511416,5.753425,445.407540
-12.328767,5.753425,444.392156
-12.146119,5.753425,444.897501
-11.963470,5.753425,449.183533
-11.780822,5.753425,449.115369
-11.598174,5.753425,441.613210
-11.415525,5.753425,445.673734
-11.232877,5.753425,443.325028
-11.050228,5.753425,447.855860
-10.867580,5.753425,446.730924
-10.684932,5.753425,437.353042
-10.502283,5.753425,447.661102
-10.319635,5.753425,450.203334
-10.136986,5.753425,445.022274
-9.954338,5.753425,444.436527
-9.771689,5.753425,444.404584
-9.589041,5.753425,451.443444
-9.406393,5.753425,442.612186
-9.223744,5.753425,449.018594
-9.041096,5.753425,448.737465
-8.858447,5.753425,444.890772
-8.675799,5.753425,447.246751
-8.493151,5.753425,448.779047
-8.310502,5.753425,444.892229
-8.127854,5.753425,443.039624
-7.945205,5.753425,444.767628
-7.762557,5.753425,440.092524
-7.579909,5.753425,446.249272
-7.397260,5.753425,447.220807
-7.214612,5.753425,445.325313
-7.031963,5.753425,447.620811
-6.849315,5.753425,443.768302
-6.666667,5.753425,449.551165
-6.484018,5.753425,441.055551
-6.301370,5.753425,449.469980
-6.118721,5.753425,446.335423
-5.936073,5.753425,437.552409
-5.753425,5.753425,448.529500
-5.570776,5.753425,453.164569
-5.388128,5.753425,452.708446
-5.205479,5.753425,445.414269
-5.022831,5.753425,445.276055
-4.840183,5.753425,450.684481
-4.657534,5.753425,451.614839
-4.474886,5.753425,452.835076
-4.292237,5.753425,443.034206
-4.109589,5.753425,448.231904
-3.926941,5.753425,447.068084
-3.744292,5.753425,447.622709
-3.561644,5.753425,447.353962
-3.378995,5.753425,443.066528
-3.196347,5.753425,444.200176
-3.013699,5.753425,451.128729
-2.831050,5.753425,451.616544
-2.648402,5.753425,449.435962
-2.465753,5.753425,454.588578
-2.283105,5.753425,442.669803
-2.100457,5.753425,449.692864
-1.917808,5.753425,451.112547
-1.735160,5.753425,446.543104
-1.552511,5.753425,443.410322
-1.369863,5.753425,444.789978
-1.187215,5.753425,445.505790
-1.004566,5.753425,451.691810
-0.821918,5.753425,444.528824
-0.639269,5.753425,447.307977
-0.456621,5.753425,455.649124
-0.273973,5.753425,445.502511
-0.091324,5.753425,452.257259
0.091324,5.753425,448.928815
0.273973,5.753425,454.286178
0.456621,5.753425,451.034803
0.639269,5.753425,454.428197
0.821918,5.753425,443.720802
1.004566,5.753425,443.860465
1.187215,5.753425,453.423972
1.369863,5.753425,449.877836
1.552511,5.753425,445.162325
1.735160,5.753425,442.346315
1.917808,5.753425,456.155620
2.100457,5.753425,449.082463
2.283105,5.753425,445.246996
2.465753,5.753425,451.575737
2.648402,5.753425,449.531891
2.831050,5.753425,449.336436
3.013699,5.753425,466.070385
3.196347,5.753425,450.715867
3.378995,5.753425,446.818061
3.561644,5.753425,447.892823
3.744292,5.753425,451.819147
3.926941,5.753425,451.578069
4.109589,5.753425,453.448161
4.292237,5.753425,452.185300
4.474886,5.753425,452.945874
4.657534,5.753425,456.596785
4.840183,5.753425,454.855014
5.022831,5.753425,449.463595
5.205479,5.753425,456.347952
5.388128,5.753425,454.041057
5.570776,5.753425,448.080007
5.753425,5.753425,446.963045
5.936073,5.753425,450.965247
6.118721,5.753425,455.609279
6.301370,5.753425,448.329266
6.484018,5.753425,448.398862
6.666667,5.753425,448.236343
6.849315,5.753425,452.368726
7.031963,5.753425,459.615772
7.214612,5.753425,456.303948
7.397260,5.753425,453.621447
7.579909,5.753425,452.190960
7.762557,5.753425,461.838209
7.945205,5.753425,446.499204
8.127854,5.753425,449.025114
8.310502,5.753425,457.423284
8.493151,5.753425,456.222548
8.675799,5.753425,452.988645
8.858447,5.753425,448.947287
9.041096,5.753425,453.770990
9.223744,5.753425,456.661533
9.406393,5.753425,448.621440
9.589041,5.753425,452.406805
9.771689,5.753425,448.431066
9.954338,5.753425,453.253872
10.136986,5.753425,458.649486
10.319635,5.753425,458.251927
10.502283,5.753425,459.321281
10.684932,5.753425,455.395664
10.867580,5.753425,464.900079
11.050228,5.753425,452.507983
11.232877,5.753425,454.657366
11.415525,5.753425,456.034788
11.598174,5.753425,450.247364
11.780822,5.753425,463.067309
11.963470,5.753425,466.527473
12.146119,5.753425,461.780893
12.328767,5.753425,459.420454
12.511416,5.753425,460.727279
12.694064,5.753425,464.129614
12.876712,5.753425,455.074275
13.059361,5.753425,462.513957
13.242009,5.753425,458.534346
13.424658,5.753425,451.760093
13.607306,5.753425,458.213331
13.789954,5.753425,463.464681
13.972603,5.753425,454.400182
14.155251,5.753425,459.911777
14.337900,5.753425,470.058751
14.520548,5.753425,462.275950
14.703196,5.753425,455.191305
14.885845,5.753425,466.181029
15.068493,5.753425,465.619986
15.251142,5.753425,462.712355
15.433790,5.753425,462.111540
15.616438,5.753425,458.286066
15.799087,5.753425,457.614134
15.981735,5.753425,466.512439
16.164384,5.753425,465.012022
16.347032,5.753425,459.769801
16.529680,5.753425,465.982145
16.712329,5.753425,464.760858
16.894977,5.753425,456.300955
17.077626,5.753425,466.193456
17.260274,5.753425,466.326010
17.442922,5.753425,462.397934
17.625571,5.753425,473.874260
17.808219,5.753425,470.777686
17.990868,5.753425,465.507910
18.173516,5.753425,463.508709
18.356164,5.753425,464.903132
18.538813,5.753425,458.662174
18.721461,5.753425,461.032261
18.904110,5.753425,458.020054
19.086758,5.753425,470.185253
19.269406,5.753425,462.579418
19.452055,5.753425,465.413516
19.634703,5.753425,467.435099
19.817352,5.753425,460.393310
20.000000,5.753425,465.289078
-20.000000,5.936073,444.964660
-19.817352,5.936073,441.131115
-19.634703,5.936073,441.608948
-19.452055,5.936073,441.824659
-19.269406,5.936073,441.970141
-19.086758,5.936073,445.796885
-18.904110,5.936073,451.242956
-18.721461,5.936073,440.733050
-18.538813,5.936073,443.590957
-18.356164,5.936073,444.293484
-18.173516,5.936073,442.152739
-17.990868,5.936073,445.780070
-17.808219,5.936073,440.792796
-17.625571,5.936073,447.222204
-17.442922,5.936073,444.657265
-17.260274,5.936073,437.055653
-17.077626,5.936073,448.013526
-16.894977,5.936073,436.692257
-16.712329,5.936073,446.201399
-16.529680,5.936073,447.816867
-16.347032,5.936073,452.489744
-16.164384,5.936073,446.514539
-15.981735,5.936073,436.514078
-15.799087,5.936073,435.815312
-15.616438,5.936073,442.016925
-15.433790,5.936073,448.262005
-15.251142,5.936073,435.352797
-15.068493,5.936073,448.055145
-14.885845,5.936073,448.086507
-14.703196,5.936073,436.366819
-14.520548,5.936073,443.545922
-14.337900,5.936073,446.805124
-14.155251,5.936073,445.924028
-13.972603,5.936073,442.847600
-13.789954,5.936073,444.513611
-13.607306,5.936073,442.350008
-13.424658,5.936073,441.525710
-13.242009,5.936073,450.453767
-13.059361,5.936073,449.223758
-12.876712,5.936073,438.164256
-12.694064,5.936073,437.649150
-12.511416,5.936073,446.955391
-12.328767,5.936073,435.860351
-12.146119,5.936073,438.339729
-11.963470,5.936073,436.592290
-11.780822,5.936073,442.508862
-11.598174,5.936073,441.278611
-11.415525,5.936073,443.116329
-11.232877,5.936073,446.496720
-11.050228,5.936073,444.957490
-10.867580,5.936073,438.323994
-10.684932,5.936073,444.232078
-10.502283,5.936073,445.620845
-10.319635,5.936073,445.413535
-10.136986,5.936073,433.224845
-9.954338,5.936073,444.525684
-9.771689,5.936073,437.400058
-9.589041,5.936073,444.373853
-9.406393,5.936073,443.741651
-9.223744,5.936073,442.283198
-9.041096,5.936073,442.343193
-8.858447,5.936073,446.742688
-8.675799,5.936073,452.122037
-8.493151,5.936073,450.857782
-8.310502,5.936073,445.847281
-8.127854,5.936073,448.403040
-7.945205,5.936073,445.958014
-7.762557,5.936073,439.670020
-7.579909,5.936073,447.069012
-7.397260,5.936073,445.639913
-7.214612,5.936073,443.014722
-7.031963,5.936073,447.701213
-6.849315,5.936073,430.503904
-6.666667,5.936073,446.549984
-6.484018,5.936073,440.512155
-6.301370,5.936073,444.649956
-6.118721,5.936073,450.308242
-5.936073,5.936073,447.462235
-5.753425,5.936073,442.763821
-5.570776,5.936073,441.455847
-5.388128,5.936073,441.750407
-5.205479,5.936073,451.665822
-5.022831,5.936073,446.237151
-4.840183,5.936073,450.627396
-4.657534,5.936073,449.586479
-4.474886,5.936073,440.071348
-4.292237,5.936073,432.940792
-4.109589,5.936073,443.936357
-3.926941,5.936073,451.107598
-3.744292,5.936073,444.870674
-3.561644,5.936073,443.931873
-3.378995,5.936073,440.891796
-3.196347,5.936073,444.755693
-3.013699,5.936073,439.639094
-2.831050,5.936073,444.557541
-2.648402,5.936073,444.043655
-2.465753,5.936073,439.717710
-2.283105,5.936073,444.124352
-2.100457,5.936073,443.013396
-1.917808,5.936073,445.275641
-1.735160,5.936073,450.317877
-1.552511,5.936073,449.944116
-1.369863,5.936073,448.151045
-1.187215,5.936073,443.219723
-1.004566,5.936073,441.954652
-0.821918,5.936073,444.573159
-0.639269,5.936073,446.819351
-0.456621,5.936073,452.983122
-0.273973,5.936073,451.419877
-0.091324,5.936073,448.345731
0.091324,5.936073,444.709585
0.273973,5.936073,454.536226
0.456621,5.936073,441.853898
0.639269,5.936073,444.694869
0.821918,5.936073,442.928699
1.004566,5.936073,447.542080
1.187215,5.936073,438.409600
1.369863,5.936073,450.848074
1.552511,5.936073,437.274940
1.735160,5.936073,443.927827
1.917808,5.936073,452.909877
2.100457,5.936073,452.509118
2.283105,5.936073,451.813728
2.465753,5.936073,446.290034
2.648402,5.936073,451.995396
2.831050,5.936073,444.886191
3.013699,5.936073,461.411587
3.196347,5.936073,452.435710
3.378995,5.936073,451.484731
3.561644,5.936073,451.007714
3.744292,5.936073,448.244011
3.926941,5.936073,444.189616
4.109589,5.936073,452.547929
4.292237,5.936073,446.207807
4.474886,5.936073,444.453719
4.657534,5.936073,452.274714
4.840183,5.936073,453.250397
5.022831,5.936073,446.529470
5.205479,5.936073,447.532103
5.388128,5.936073,445.229224
5.570776,5.936073,454.571452
5.753425,5.936073,457.608791
5.936073,5.936073,447.844961
6.118721,5.936073,449.709115
6.301370,5.936073,452.086204
6.484018,5.936073,456.558558
6.666667,5.936073,450.617008
6.849315,5.936073,454.045403
7.031963,5.936073,456.166183
7.214612,5.936073,460.156099
7.397260,5.936073,452.247764
7.579909,5.936073,453.065328
7.762557,5.936073,448.495951
7.945205,5.936073,450.473924
8.127854,5.936073,453.267023
8.310502,5.936073,459.680119
8.493151,5.936073,458.455697
8.675799,5.936073,455.662365
8.858447,5.936073,450.520432
9.041096,5.936073,458.514996
9.223744,5.936073,453.714229
9.406393,5.936073,452.987146
9.589041,5.936073,453.885422
9.771689,5.936073,457.340780
9.954338,5.936073,455.122719
10.136986,5.936073,458.614477
10.319635,5.936073,457.527952
10.502283,5.936073,458.932098
10.684932,5.936073,458.426121
10.867580,5.936073,456.805964
11.050228,5.936073,454.712503
11.232877,5.936073,449.786110
11.415525,5.936073,464.606098
11.598174,5.936073,461.151867
11.780822,5.936073,451.221477
11.963470,5.936073,454.611804
12.146119,5.936073,455.239335
12.328767,5.936073,466.208114
12.511416,5.936073,451.009518
12.694064,5.936073,458.495222
12.876712,5.936073,454.782841
13.059361,5.936073,461.714336
13.242009,5.936073,461.445392
13.424658,5.936073,459.175927
13.607306,5.936073,454.719348
13.789954,5.936073,456.527511
13.972603,5.936073,458.085420
14.155251,5.936073,462.089480
14.337900,5.936073,461.217926
14.520548,5.936073,455.646519
14.703196,5.936073,456.562632
14.885845,5.936073,460.637917
15.068493,5.936073,452.387490
15.251142,5.936073,459.564679
15.433790,5.936073,468.797196
15.616438,5.936073,453.284871
15.799087,5.936073,456.146475
15.981735,5.936073,460.449220
16.164384,5.936073,460.602800
16.347032,5.936073,452.163679
16.529680,5.936073,462.958722
16.712329,5.936073,460.458960
16.894977,5.936073,467.196412
17.077626,5.936073,460.339849
17.260274,5.936073,463.014012
17.442922,5.936073,460.591244
17.625571,5.936073,466.802085
17.808219,5.936073,457.428918
17.990868,5.936073,459.141184
18.173516,5.936073,460.814534
18.356164,5.936073,459.174702
18.538813,5.936073,457.623759
18.721461,5.936073,464.530991
18.904110,5.936073,463.321336
19.086758,5.936073,458.570550
19.269406,5.936073,464.921310
19.452055,5.936073,470.138689
19.634703,5.936073,465.857999
19.817352,5.936073,455.983234
20.000000,5.936073,463.880731
-20.000000,6.118721,445.282294
-19.817352,6.118721,440.702363
-19.634703,6.118721,444.045480
-19.452055,6.118721,453.728175
-19.269406,6.118721,445.881880
-19.086758,6.118721,445.121798
-18.904110,6.118721,444.856291
-18.721461,6.118721,439.841657
-18.538813,6.118721,439.879716
-18.356164,6.118721,443.234215
-18.173516,6.118721,443.466709
-17.990868,6.118721,439.488498
-17.808219,6.118721,447.562468
-17.625571,6.118721,441.187181
-17.442922,6.118721,443.325791
-17.260274,6.118721,444.486361
-17.077626,6.118721,443.423362
-16.894977,6.118721,441.937047
-16.712329,6.118721,443.340794
-16.529680,6.118721,443.967944
-16.347032,6.118721,448.197443
-16.164384,6.118721,445.362149
-15.981735,6.118721,442.451252
-15.799087,6.118721,439.712390
-15.616438,6.118721,443.376603
-15.433790,6.118721,440.794079
-15.251142,6.118721,441.120148
-15.068493,6.118721,444.664972
-14.885845,6.118721,442.585248
-14.703196,6.118721,442.169250
-14.520548,6.118721,441.358621
-14.337900,6.118721,443.305159
-14.155251,6.118721,448.304773
-13.972603,6.118721,447.002063
-13.789954,6.118721,446.681081
-13.607306,6.118721,450.265567
-13.424658,6.118721,437.906163
-13.242009,6.118721,446.769230
-13.059361,6.118721,449.983681
-12.876712,6.118721,441.263230
-12.694064,6.118721,450.263545
-12.511416,6.118721,443.065005
-12.328767,6.118721,443.866829
-12.146119,6.118721,444.558338
-11.963470,6.118721,442.013569
-11.780822,6.118721,434.466316
-11.598174,6.118721,440.217654
-11.415525,6.118721,444.987647
-11.232877,6.118721,444.444959
-11.050228,6.118721,446.020051
-10.867580,6.118721,442.054305
-10.684932,6.118721,452.327427
-10.502283,6.118721,440.890551
-10.319635,6.118721,447.973283
-10.136986,6.118721,445.988705
-9.954338,6.118721,446.405356
-9.771689,6.118721,443.335584
-9.589041,6.118721,434.427722
-9.406393,6.118721,440.355752
-9.223744,6.118721,450.074204
-9.041096,6.118721,446.476684
-8.858447,6.118721,441.490035
-8.675799,6.118721,436.883628
-8.493151,6.118721,442.910653
-8.310502,6.118721,451.616618
-8.127854,6.118721,451.398883
-7.945205,6.118721,449.506673
-7.762557,6.118721,452.077906
-7.579909,6.118721,453.786927
-7.397260,6.118721,449.078434
-7.214612,6.118721,447.977023
-7.031963,6.118721,444.964599
-6.849315,6.118721,444.580947
-6.666667,6.118721,446.867820
-6.484018,6.118721,438.226238
-6.301370,6.118721,445.863243
-6.118721,6.118721,443.211956
-5.936073,6.118721,447.785568
-5.753425,6.118721,454.134192
-5.570776,6.118721,442.701995
-5.388128,6.118721,441.937107
-5.205479,6.118721,454.470314
-5.022831,6.118721,445.438747
-4.840183,6.118721,450.709362
-4.657534,6.118721,450.146246
-4.474886,6.118721,447.399055
-4.292237,6.118721,444.339463
-4.109589,6.118721,443.441705
-3.926941,6.118721,449.277386
-3.744292,6.118721,448.248365
-3.561644,6.118721,449.553430
-3.378995,6.118721,439.195626
-3.196347,6.118721,451.429809
-3.013699,6.118721,445.980831
-2.831050,6.118721,444.782667
-2.648402,6.118721,447.425675
-2.465753,6.118721,448.336983
-2.283105,6.118721,445.558712
-2.100457,6.118721,441.840869
-1.917808,6.118721,445.668259
-1.735160,6.118721,446.006264
-1.552511,6.118721,447.765603
-1.369863,6.118721,451.338629
-1.187215,6.118721,438.988098
-1.004566,6.118721,456.768929
-0.821918,6.118721,450.395098
-0.639269,6.118721,446.177861
-0.456621,6.118721,454.946069
-0.273973,6.118721,452.967077
-0.091324,6.118721,439.620060
0.091324,6.118721,450.384211
0.273973,6.118721,451.814152
0.456621,6.118721,453.280922
0.639269,6.118721,450.504120
0.821918,6.118721,449.669247
1.004566,6.118721,452.300103
1.187215,6.118721,452.797887
1.369863,6.118721,443.734361
1.552511,6.118721,444.927580
1.735160,6.118721,441.789083
1.917808,6.118721,448.864908
2.100457,6.118721,449.277102
2.283105,6.118721,452.989755
2.465753,6.118721,453.571124
2.648402,6.118721,451.742008
2.831050,6.118721,452.058408
3.013699,6.118721,448.318402
3.196347,6.118721,446.352376
3.378995,6.118721,452.568458
3.561644,6.118721,451.814351
3.744292,6.118721,450.009176
3.926941,6.118721,451.821651
4.109589,6.118721,445.164582
4.292237,6.118721,450.205103
4.474886,6.118721,456.080268
4.657534,6.118721,451.032081
4.840183,6.118721,453.156094
5.022831,6.118721,450.185613
5.205479,6.118721,444.936227
5.388128,6.118721,460.202216
5.570776,6.118721,446.085481
5.753425,6.118721,453.979404
5.936073,6.118721,452.187931
6.118721,6.118721,456.168026
6.301370,6.118721,456.253310
6.484018,6.118721,454.048711
6.666667,6.118721,452.309034
6.849315,6.118721,454.776537
7.031963,6.118721,446.067649
7.214612,6.118721,463.251609
7.397260,6.118721,452.570107
7.579909,6.118721,449.880289
7.762557,6.118721,454.866088
7.945205,6.118721,448.676931
8.127854,6.118721,449.647513
8.310502,6.118721,453.758395
8.493151,6.118721,455.268189
8.675799,6.118721,455.909351
8.858447,6.118721,452.227352
9.041096,6.118721,460.827931
9.223744,6.118721,467.267011
9.406393,6.118721,453.845388
9.589041,6.118721,454.107967
9.771689,6.118721,454.174075
9.954338,6.118721,455.304461
10.136986,6.118721,458.206481
10.319635,6.118721,451.695518
10.502283,6.118721,457.616957
10.684932,6.118721,454.279371
10.867580,6.118721,448.015392
11.050228,6.118721,455.401092
11.232877,6.118721,456.105786
11.415525,6.118721,456.292607
11.598174,6.118721,457.208784
11.780822,6.118721,459.905416
11.963470,6.118721,456.989728
12.146119,6.118721,460.892077
12.328767,6.118721,447.645187
12.511416,6.118721,450.916806
12.694064,6.118721,460.738731
12.876712,6.118721,455.361186
13.059361,6.118721,457.648288
13.242009,6.118721,455.950936
13.424658,6.118721,466.706022
13.607306,6.118721,469.348779
13.789954,6.118721,459.346476
13.972603,6.118721,462.697465
14.155251,6.118721,461.735587
14.337900,6.118721,464.952792
14.520548,6.118721,463.456142
14.703196,6.118721,456.840669
14.885845,6.118721,465.194196
15.068493,6.118721,461.925439
15.251142,6.118721,462.934197
15.433790,6.118721,459.328694
15.616438,6.118721,451.791631
15.799087,6.118721,468.412836
15.981735,6.118721,461.420314
16.164384,6.118721,461.918523
16.347032,6.118721,456.645565
16.529680,6.118721,460.354957
16.712329,6.118721,455.037365
16.894977,6.118721,464.997312
17.077626,6.118721,465.455751
17.260274,6.118721,463.064629
17.442922,6.118721,466.608350
17.625571,6.118721,469.704342
17.808219,6.118721,459.406511
17.990868,6.118721,462.657630
18.173516,6.118721,461.873834
18.356164,6.118721,468.135233
18.538813,6.118721,466.330344
18.721461,6.118721,474.415152
18.904110,6.118721,452.327282
19.086758,6.118721,472.402219
19.269406,6.118721,470.994435
19.452055,6.118721,467.162261
19.634703,6.118721,463.195348
19.817352,6.118721,470.326100
20.000000,6.118721,470.603861
-20.000000,6.301370,432.286823
-19.817352,6.301370,445.409473
-19.634703,6.301370,450.563999
-19.452055,6.301370,448.626965
-19.269406,6.301370,451.422052
-19.086758,6.301370,446.220968
-18.904110,6.301370,440.684156
-18.721461,6.301370,439.556708
-18.538813,6.301370,436.731283
-18.356164,6.301370,451.124522
-18.173516,6.301370,449.339956
-17.990868,6.301370,447.028439
-17.808219,6.301370,445.374690
-17.625571,6.301370,441.929534
-17.442922,6.301370,445.869195
-17.260274,6.301370,446.382329
-17.077626,6.301370,442.817084
-16.894977,6.301370,439.257408
-16.712329,6.301370,444.057405
-16.529680,6.301370,449.460489
-16.347032,6.301370,436.871173
-16.164384,6.301370,440.150929
-15.981735,6.301370,439.910631
-15.799087,6.301370,442.228833
-15.616438,6.301370,437.113547
-15.433790,6.301370,444.683294
-15.251142,6.301370,445.535494
-15.068493,6.301370,445.680975
-14.885845,6.301370,448.078968
-14.703196,6.301370,442.747527
-14.520548,6.301370,438.904872
-14.337900,6.301370,451.773949
-14.155251,6.301370,434.032898
-13.972603,6.301370,442.241657
-13.789954,6.301370,455.525481
-13.607306,6.301370,447.639234
-13.424658,6.301370,448.389809
-13.242009,6.301370,446.220756
-13.059361,6.301370,449.808600
-12.876712,6.301370,441.724082
-12.694064,6.301370,442.281274
-12.511416,6.301370,443.328252
-12.328767,6.301370,447.674134
-12.146119,6.301370,453.955680
-11.963470,6.301370,451.179701
-11.780822,6.301370,435.848867
-11.598174,6.301370,439.259608
-11.415525,6.301370,454.688470
-11.232877,6.301370,445.860803
-11.050228,6.301370,436.426559
-10.867580,6.301370,442.203502
-10.684932,6.301370,444.282324
-10.502283,6.301370,448.971391
-10.319635,6.301370,445.360732
-10.136986,6.301370,443.714868
-9.954338,6.301370,450.745570
-9.771689,6.301370,441.220500
-9.589041,6.301370,448.840200
-9.406393,6.301370,453.371986
-9.223744,6.301370,447.714464
-9.041096,6.301370,449.955520
-8.858447,6.301370,441.553596
-8.675799,6.301370,440.776420
-8.493151,6.301370,446.468726
-8.310502,6.301370,450.948049
-8.127854,6.301370,447.734934
-7.945205,6.301370,448.056131
-7.762557,6.301370,449.859855
-7.579909,6.301370,440.173370
-7.397260,6.301370,440.112743
-7.214612,6.301370,442.976546
-7.031963,6.301370,443.291014
-6.849315,6.301370,435.378452
-6.666667,6.301370,447.334966
-6.484018,6.301370,449.054648
-6.301370,6.301370,439.362794
-6.118721,6.301370,449.058732
-5.936073,6.301370,454.793437
-5.753425,6.301370,452.642915
-5.570776,6.301370,443.624531
-5.388128,6.301370,447.682087
-5.205479,6.301370,450.557882
-5.022831,6.301370,441.372750
-4.840183,6.301370,454.151206
-4.657534,6.301370,439.568284
-4.474886,6.301370,446.606575
-4.292237,6.301370,450.272672
-4.109589,6.301370,451.928231
-3.926941,6.301370,447.601408
-3.744292,6.301370,451.509051
-3.561644,6.301370,445.269950
-3.378995,6.301370,447.983887
-3.196347,6.301370,445.785968
-3.013699,6.301370,449.144396
-2.831050,6.301370,445.169278
-2.648402,6.301370,451.235289
-2.465753,6.301370,445.814255
-2.283105,6.301370,450.524727
-2.100457,6.301370,455.833156
-1.917808,6.301370,451.240598
-1.735160,6.301370,440.720791
-1.552511,6.301370,446.935690
-1.369863,6.301370,451.346757
-1.187215,6.301370,445.036483
-1.004566,6.301370,450.277434
-0.821918,6.301370,444.636884
-0.639269,6.301370,454.802967
-0.456621,6.301370,453.576617
-0.273973,6.301370,455.803410
-0.091324,6.301370,446.905414
0.091324,6.301370,461.362774
0.273973,6.301370,451.142490
0.456621,6.301370,445.942879
0.639269,6.301370,447.013446
0.821918,6.301370,447.732340
1.004566,6.301370,450.602690
1.187215,6.301370,446.912092
1.369863,6.301370,446.366634
1.552511,6.301370,453.150348
1.735160,6.301370,451.106249
1.917808,6.301370,447.861475
2.100457,6.301370,448.227586
2.283105,6.301370,445.449580
2.465753,6.301370,452.650166
2.648402,6.301370,449.445411
2.831050,6.301370,446.294925
3.013699,6.301370,449.917536
3.196347,6.301370,451.320412
3.378995,6.301370,461.105397
3.561644,6.301370,452.265752
3.744292,6.301370,454.883269
3.926941,6.301370,443.985895
4.109589,6.301370,456.461173
4.292237,6.301370,441.451251
4.474886,6.301370,441.951096
4.657534,6.301370,442.243581
4.840183,6.301370,446.763672
5.022831,6.301370,454.084257
5.205479,6.301370,457.006488
5.388128,6.301370,454.748106
5.570776,6.301370,447.439349
5.753425,6.301370,447.003965
5.936073,6.301370,444.591354
6.118721,6.301370,452.154686
6.301370,6.301370,449.458376
6.484018,6.301370,454.421891
6.666667,6.301370,452.636853
6.849315,6.301370,451.936575
7.031963,6.301370,455.109740
7.214612,6.301370,456.490693
7.397260,6.301370,452.033203
7.579909,6.301370,452.022364
7.762557,6.301370,452.065972
7.945205,6.301370,448.272394
8.127854,6.301370,455.172961
8.310502,6.301370,460.015771
8.493151,6.301370,454.650816
8.675799,6.301370,452.855945
8.858447,6.301370,455.384602
9.041096,6.301370,450.759185
9.223744,6.301370,456.296811
9.406393,6.301370,453.889794
9.589041,6.301370,451.580383
9.771689,6.301370,452.921564
9.954338,6.301370,444.304503
10.136986,6.301370,455.688509
10.319635,6.301370,463.835008
10.502283,6.301370,464.884654
10.684932,6.301370,462.018972
10.867580,6.301370,456.854600
11.050228,6.301370,454.473408
11.232877,6.301370,461.330461
11.415525,6.301370,461.432021
11.598174,6.301370,445.341549
11.780822,6.301370,455.719430
11.963470,6.301370,464.114525
12.146119,6.301370,461.231289
12.328767,6.301370,453.340281
12.511416,6.301370,455.436284
12.694064,6.301370,463.500608
12.876712,6.301370,453.882438
13.059361,6.301370,462.012196
13.242009,6.301370,454.503867
13.424658,6.301370,459.076896
13.607306,6.301370,454.916105
13.789954,6.301370,458.969185
13.972603,6.301370,456.332891
14.155251,6.301370,463.459436
14.337900,6.301370,448.251109
14.520548,6.301370,457.633408
14.703196,6.301370,461.150721
14.885845,6.301370,462.350719
15.068493,6.301370,468.507539
15.251142,6.301370,460.110428
15.433790,6.301370,459.459566
15.616438,6.301370,461.234035
15.799087,6.301370,458.296049
15.981735,6.301370,464.398106
16.164384,6.301370,456.992514
16.347032,6.301370,455.202128
16.529680,6.301370,463.806447
16.712329,6.301370,458.508654
16.894977,6.301370,460.755203
17.077626,6.301370,460.280879
17.260274,6.301370,461.759830
17.442922,6.301370,465.195315
17.625571,6.301370,457.069154
